from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
131,131,,,246108924610924+1843465+0,246108924610914+1843214+0,1,
131,131,,,246109524611763+1843465+0,246109524611753+1843214+0,1,
131,131,,,246109524611764+1843465+0,246109524611754+1843214+0,1,
131,131,,,246103924610412+1843466+0,246103924610412+1843217+0,1,
131,131,,,246099224609944+1843467+0,246099224609934+1843232+0,1,
131,131,,,246101124610294+1843467+0,246101124610284+1843232+0,1,
131,131,,,246106124610645+1843467+0,246101524611765+1843233+0,1,
131,131,,,246109524611765+1843467+0,246101524611765+1843233+0,1,
131,131,,,246099724610001+1843477+0,246099724610001+1842996+0,1,
131,131,,,246099724610003+1843477+0,246099724610003+1842996+0,1,
131,131,,,246104624610561+1843477+0,246104624610561+1842996+0,1,
131,131,,,246109524611754+1843477+0,246109524611754+1842996+0,1,
131,131,,,246103224610331+1843480+0,246103224610401+1842999+0,1,
131,131,,,246106024610656+1857086+0,246106024610656+1856225+0,1,
131,131,,,246100924610306+1857087+0,246100924610096+1856221+0,1,
131,131,,,246103524610446+1857102+0,246103524610446+1856348+0,1,
131,131,,,246100924610306+1857103+0,246100924610096+1856344+0,1,
131,131,,,246109424611717+1857104+0,246109424611717+1856345+0,1,
131,131,,,246101024610527+1857120+0,246101724610177+1856475+0,1,
131,131,,,246100324610037+1857132+0,246100324610037+1856601+0,1,
131,131,,,246105924610597+1857133+0,246105924610597+1856611+0,1,
131,131,,,246107224610866+1857134+0,246107224610866+1856609+0,1,
131,131,,,246109424611717+1857136+0,246109424611717+1856605+0,1,
131,131,,,246108824610936+1857142+0,246108824610936+1856740+0,1,
131,131,,,246110024611776+1857142+0,246110024611776+1856740+0,1,
131,131,,,246108824610931+1857163+0,246108824610931+1856843+0,1,
131,131,,,246110024611776+1857163+0,246110024611776+1856843+0,1,
131,131,,,246106624610807+1857165+0,246106624610807+1856840+0,1,
131,131,,,246103224610432+1843441+1,246103224610342+1844217+1,1,
131,131,,,246104624610575+1843441+1,246101524611765+1844216+1,1,
131,131,,,246101124610291+1843441+1,246101124610281+1842973+1,1,
131,131,,,246101124610294+1843441+1,246101124610284+1842973+1,1,
131,131,,,246106124610643+1843441+1,246106124610633+1842973+1,1,
131,131,,,246109524611763+1843441+1,246109524611753+1842973+1,1,
131,131,,,246099724610011+1843452+0,246099724610001+1843142+0,1,
131,131,,,246100424610061+1843452+0,246100424610051+1843142+0,1,
131,131,,,246100424610062+1843452+0,246100424610052+1843142+0,1,
131,131,,,246101124610292+1843452+0,246101124610282+1843142+0,1,
131,131,,,246106724610855+1843452+0,246101524611765+1843143+0,1,
131,131,,,246101124610293+1843453+0,246101124610283+1843160+0,1,
131,131,,,246106724610852+1843453+0,246106724610842+1843160+0,1,
131,131,,,246106724610853+1843453+0,246106724610843+1843160+0,1,
131,131,,,246109524611761+1843453+0,246109524611751+1843160+0,1,
131,131,,,246109524611764+1843453+0,246109524611754+1843160+0,1,
131,131,,,246101124610292+1843457+0,246101124610282+1843173+0,1,
131,131,,,246104624610574+1843457+0,246104624610564+1843173+0,1,
131,131,,,246104624610575+1843457+0,246101524611765+1843174+0,1,
131,131,,,246106724610854+1843457+0,246106724610844+1843173+0,1,
131,131,,,246109524611761+1843457+0,246109524611751+1843173+0,1,
131,131,,,246103224610413+1843458+0,246104124610413+1843176+0,1,
131,131,,,246099724610012+1843459+0,246099724610002+1843189+0,1,
131,131,,,246101124610292+1843459+0,246101124610282+1843189+0,1,
131,131,,,246106124610643+1843459+0,246106124610633+1843189+0,1,
131,131,,,246099224609944+1843465+0,246099224609934+1843214+0,1,
131,131,,,246101124610294+1843465+0,246101124610284+1843214+0,1,
131,131,,,246106124610643+1843465+0,246106124610633+1843214+0,1,
131,131,,,246106124610644+1843465+0,246106124610634+1843214+0,1,
131,131,,,246106724610853+1843465+0,246106724610843+1843214+0,1,
131,131,,,246106724610854+1843465+0,246106724610844+1843214+0,1,
131,131,,,246103224610435+1843467+0,246101524611765+1843233+0,1,
131,131,,,246104624610571+1843467+0,246104624610561+1843232+0,1,
131,131,,,246104624610572+1843467+0,246104624610562+1843232+0,1,
131,131,,,246109524611764+1843467+0,246109524611754+1843232+0,1,
131,131,,,246099224609933+1843477+0,246099224609933+1842996+0,1,
131,131,,,246104624610562+1843477+0,246104624610562+1842996+0,1,
131,131,,,246106124610632+1843477+0,246106124610632+1842996+0,1,
131,131,,,246106724610842+1843477+0,246106724610842+1842996+0,1,
131,131,,,246108924610913+1843477+0,246108924610913+1842996+0,1,
131,131,,,246101524611765+1843478+0,246101524611765+1842997+0,1,
131,131,,,246100324610037+1857084+0,246100324610037+1856218+0,1,
131,131,,,246101024610527+1857088+0,246101724610177+1856224+0,1,
131,131,,,246100224610026+1857099+0,246100224610026+1856340+0,1,
131,131,,,246106024610656+1857118+0,246106024610656+1856476+0,1,
131,131,,,246101024610527+1857120+0,246102424610527+1856473+0,1,
131,131,,,246108724610877+1857133+0,246108724610877+1856611+0,1,
131,131,,,246100924610306+1857135+0,246101624610166+1856606+0,1,
131,131,,,246106624610807+1857136+0,246106624610807+1856605+0,1,
131,131,,,246100224610026+1857139+0,246100224610026+1856732+0,1,
131,131,,,246100324610037+1857140+0,246100324610037+1856733+0,1,
131,131,,,246103524610444+1857142+0,246103524610444+1856740+0,1,
131,131,,,246106024610651+1857142+0,246106024610651+1856740+0,1,
131,131,,,246103524610446+1857163+0,246103524610446+1856843+0,1,
131,131,,,246100924610306+1857164+0,246101624610166+1856841+0,1,
131,131,,,246101024610527+1857165+0,246101724610177+1856842+0,1,
131,131,,,246101024610527+1857165+0,246102424610527+1856840+0,1,
131,131,,,246100424610063+1843441+1,246100624610063+1844217+1,1,
131,131,,,246099724610012+1843441+1,246099724610002+1842973+1,1,
131,131,,,246099724610014+1843441+1,246099724610004+1842973+1,1,
131,131,,,246100424610062+1843441+1,246100424610052+1842973+1,1,
131,131,,,246108924610924+1843441+1,246108924610914+1842973+1,1,
131,131,,,246106724610851+1843441+1,246106724610841+1842973+1,1,
131,131,,,246109524611764+1843441+1,246109524611754+1842973+1,1,
131,131,,,246101124610295+1843452+0,246101524611765+1843143+0,1,
131,131,,,246103224610432+1843452+0,246103924610402+1843144+0,1,
131,131,,,246104624610572+1843452+0,246104624610562+1843142+0,1,
131,131,,,246104624610574+1843452+0,246104624610564+1843142+0,1,
131,131,,,246099224609943+1843453+0,246099224609933+1843160+0,1,
131,131,,,246099724610011+1843453+0,246099724610001+1843160+0,1,
131,131,,,246104624610573+1843453+0,246104624610563+1843160+0,1,
131,131,,,246109524611762+1843453+0,246109524611752+1843160+0,1,
131,131,,,246099224609943+1843457+0,246099224609933+1843173+0,1,
131,131,,,246100424610062+1843457+0,246100424610052+1843173+0,1,
131,131,,,246101124610291+1843457+0,246101124610281+1843173+0,1,
131,131,,,246103624610435+1843457+0,246101524611765+1843174+0,1,
131,131,,,246106724610851+1843457+0,246106724610841+1843173+0,1,
131,131,,,246106724610853+1843457+0,246106724610843+1843173+0,1,
131,131,,,246108924610922+1843457+0,246108924610912+1843173+0,1,
131,131,,,246099224609944+1843459+0,246099224609934+1843189+0,1,
131,131,,,246100424610063+1843459+0,246100624610063+1843190+0,1,
131,131,,,246104624610572+1843459+0,246104624610562+1843189+0,1,
131,131,,,246106724610854+1843459+0,246106724610844+1843189+0,1,
131,131,,,246099724610014+1843465+0,246099724610004+1843214+0,1,
131,131,,,246101124610292+1843465+0,246101124610282+1843214+0,1,
131,131,,,246103424610365+1843465+0,246101524611765+1843215+0,1,
131,131,,,246104624610571+1843465+0,246104624610561+1843214+0,1,
131,131,,,246108924610923+1843465+0,246108924610913+1843214+0,1,
131,131,,,246109524611765+1843465+0,246101524611765+1843215+0,1,
131,131,,,246099724610014+1843467+0,246099724610004+1843232+0,1,
131,131,,,246099724610015+1843467+0,246099424610015+1843233+0,1,
131,131,,,246103224610432+1843467+0,246103924610402+1843232+0,1,
131,131,,,246103224610433+1843467+0,246104124610413+1843234+0,1,
131,131,,,246104624610575+1843467+0,246101524611765+1843233+0,1,
131,131,,,246106124610643+1843467+0,246106124610633+1843232+0,1,
131,131,,,246108924610925+1843467+0,246101524611765+1843233+0,1,
131,131,,,246099724610002+1843477+0,246099724610002+1842996+0,1,
131,131,,,246109524611752+1843477+0,246109524611752+1842996+0,1,
131,131,,,246100624610063+1843479+0,246100624610063+1842998+0,1,
131,131,,,246099624609967+1857082+0,246099624609967+1856216+0,1,
131,131,,,246100924610306+1857087+0,246101624610166+1856223+0,1,
131,131,,,246101024610527+1857088+0,246102424610527+1856222+0,1,
131,131,,,246108824610936+1857102+0,246108824610936+1856348+0,1,
131,131,,,246110024611776+1857102+0,246110024611776+1856348+0,1,
131,131,,,246100924610306+1857103+0,246101624610166+1856346+0,1,
131,131,,,246100224610026+1857115+0,246100224610026+1856468+0,1,
131,131,,,246100724610074+1857117+0,246100724610074+1856470+0,1,
131,131,,,246103524610444+1857118+0,246103524610444+1856476+0,1,
131,131,,,246106024610651+1857118+0,246106024610651+1856476+0,1,
131,131,,,246107224610866+1857118+0,246107224610866+1856476+0,1,
131,131,,,246110024611776+1857118+0,246110024611776+1856476+0,1,
131,131,,,246109424611717+1857120+0,246109424611717+1856473+0,1,
131,131,,,246100224610026+1857131+0,246100224610026+1856600+0,1,
131,131,,,246103524610446+1857134+0,246103724610586+1856609+0,1,
131,131,,,246106024610656+1857134+0,246106024610656+1856609+0,1,
131,131,,,246108824610931+1857134+0,246108824610931+1856609+0,1,
131,131,,,246099524609956+1857137+0,246099524609956+1856730+0,1,
131,131,,,246100924610306+1857143+0,246101624610166+1856738+0,1,
131,131,,,246100224610026+1857160+0,246100224610026+1856835+0,1,
131,131,,,246108724610877+1857162+0,246108724610877+1856844+0,1,
131,131,,,246108824610936+1857163+0,246108824610936+1856843+0,1,
131,131,,,246109424611717+1857165+0,246109424611717+1856840+0,1,
131,131,,,246099224609945+1843441+1,246099424610015+1844216+1,1,
131,131,,,246099724610015+1843441+1,246099424610015+1844216+1,1,
131,131,,,246103224610432+1843441+1,246103924610402+1844217+1,1,
131,131,,,246108924610925+1843441+1,246101524611765+1844216+1,1,
131,131,,,246099224609943+1843441+1,246099224609933+1842973+1,1,
131,131,,,246108924610922+1843441+1,246108924610912+1842973+1,1,
131,131,,,246108924610923+1843441+1,246108924610913+1842973+1,1,
131,131,,,246104624610573+1843441+1,246104624610563+1842973+1,1,
131,131,,,246106724610852+1843441+1,246106724610842+1842973+1,1,
131,131,,,246109524611762+1843441+1,246109524611752+1842973+1,1,
131,131,,,246101124610293+1843452+0,246101124610283+1843142+0,1,
131,131,,,246101124610294+1843452+0,246101124610284+1843142+0,1,
131,131,,,246103224610433+1843452+0,246103224610343+1843144+0,1,
131,131,,,246106724610852+1843452+0,246106724610842+1843142+0,1,
131,131,,,246109524611764+1843452+0,246109524611754+1843142+0,1,
131,131,,,246109524611765+1843452+0,246101524611765+1843143+0,1,
131,131,,,246099224609944+1843453+0,246099224609934+1843160+0,1,
131,131,,,246101124610292+1843453+0,246101124610282+1843160+0,1,
131,131,,,246103224610432+1843453+0,246103224610412+1843162+0,1,
131,131,,,246104624610572+1843453+0,246104624610562+1843160+0,1,
131,131,,,246106124610643+1843453+0,246106124610633+1843160+0,1,
131,131,,,246106724610851+1843453+0,246106724610841+1843160+0,1,
131,131,,,246109524611763+1843453+0,246109524611753+1843160+0,1,
131,131,,,246100424610061+1843457+0,246100424610051+1843173+0,1,
131,131,,,246104624610571+1843457+0,246104624610561+1843173+0,1,
131,131,,,246106724610852+1843457+0,246106724610842+1843173+0,1,
131,131,,,246108924610925+1843457+0,246101524611765+1843174+0,1,
131,131,,,246109524611764+1843457+0,246109524611754+1843173+0,1,
131,131,,,246099724610011+1843459+0,246099724610001+1843189+0,1,
131,131,,,246099724610013+1843459+0,246099724610003+1843189+0,1,
131,131,,,246100424610062+1843459+0,246100424610052+1843189+0,1,
131,131,,,246101124610291+1843459+0,246101124610281+1843189+0,1,
131,131,,,246101124610295+1843459+0,246101524610295+1843190+0,1,
131,131,,,246103224610431+1843459+0,246103924610431+1843190+0,1,
131,131,,,246106124610644+1843459+0,246106124610634+1843189+0,1,
131,131,,,246106724610852+1843459+0,246106724610842+1843189+0,1,
131,131,,,246106724610853+1843459+0,246106724610843+1843189+0,1,
131,131,,,246109524611762+1843459+0,246109524611752+1843189+0,1,
131,131,,,246103424610363+1843465+0,246103424610343+1843216+0,1,
131,131,,,246104624610575+1843465+0,246101524611765+1843215+0,1,
131,131,,,246106724610855+1843465+0,246101524611765+1843215+0,1,
131,131,,,246108924610925+1843465+0,246101524611765+1843215+0,1,
131,131,,,246109524611761+1843465+0,246109524611751+1843214+0,1,
131,131,,,246100424610063+1843467+0,246100424610063+1843232+0,1,
131,131,,,246106124610642+1843467+0,246106124610632+1843232+0,1,
131,131,,,246099724610004+1843477+0,246099724610004+1842996+0,1,
131,131,,,246101124610283+1843477+0,246101124610283+1842996+0,1,
131,131,,,246104624610564+1843477+0,246104624610564+1842996+0,1,
131,131,,,246106724610843+1843477+0,246106724610843+1842996+0,1,
131,131,,,246109524611753+1843477+0,246109524611753+1842996+0,1,
131,131,,,246103424610413+1843481+0,246104124610413+1843000+0,1,
131,131,,,246110024611776+1857086+0,246110024611776+1856225+0,1,
131,131,,,246101024610527+1857088+0,246101024610107+1856222+0,1,
131,131,,,246109424611717+1857088+0,246109424611717+1856222+0,1,
131,131,,,246099524609956+1857097+0,246099524609956+1856338+0,1,
131,131,,,246105924610597+1857101+0,246105924610597+1856349+0,1,
131,131,,,246103524610444+1857102+0,246103524610444+1856348+0,1,
131,131,,,246101024610527+1857104+0,246102424610527+1856345+0,1,
131,131,,,246099524609956+1857113+0,246099524609956+1856466+0,1,
131,131,,,246103524610446+1857118+0,246103524610446+1856476+0,1,
131,131,,,246099624609967+1857130+0,246099624609967+1856599+0,1,
131,131,,,246106024610651+1857134+0,246106024610651+1856609+0,1,
131,131,,,246110024611776+1857134+0,246110024611776+1856609+0,1,
131,131,,,246099624609967+1857138+0,246099624609967+1856731+0,1,
131,131,,,246105124610586+1857142+0,246105124610586+1856740+0,1,
131,131,,,246101024610527+1857144+0,246101724610177+1856739+0,1,
131,131,,,246103224610433+1843441+1,246103224610343+1844217+1,1,
131,131,,,246103224610435+1843441+1,246101524611765+1844216+1,1,
131,131,,,246106124610645+1843441+1,246101524611765+1844216+1,1,
131,131,,,246099724610011+1843441+1,246099724610001+1842973+1,1,
131,131,,,246101124610293+1843441+1,246101124610283+1842973+1,1,
131,131,,,246104624610572+1843441+1,246104624610562+1842973+1,1,
131,131,,,246106724610853+1843441+1,246106724610843+1842973+1,1,
131,131,,,246099224609944+1843452+0,246099224609934+1843142+0,1,
131,131,,,246099224609945+1843452+0,246099424610015+1843143+0,1,
131,131,,,246101124610291+1843452+0,246101124610281+1843142+0,1,
131,131,,,246103224610431+1843452+0,246103224610341+1843144+0,1,
131,131,,,246104624610575+1843452+0,246101524611765+1843143+0,1,
131,131,,,246099724610013+1843453+0,246099724610003+1843160+0,1,
131,131,,,246100424610062+1843453+0,246100424610052+1843160+0,1,
131,131,,,246100424610063+1843453+0,246100624610063+1843162+0,1,
131,131,,,246101124610294+1843453+0,246101124610284+1843160+0,1,
131,131,,,246101124610295+1843453+0,246101524611765+1843161+0,1,
131,131,,,246106124610642+1843453+0,246106124610632+1843160+0,1,
131,131,,,246106124610644+1843453+0,246106124610634+1843160+0,1,
131,131,,,246108924610924+1843453+0,246108924610914+1843160+0,1,
131,131,,,246108924610925+1843453+0,246101524611765+1843161+0,1,
131,131,,,246099724610012+1843457+0,246099724610002+1843173+0,1,
131,131,,,246099724610013+1843457+0,246099724610003+1843173+0,1,
131,131,,,246104624610572+1843457+0,246104624610562+1843173+0,1,
131,131,,,246104624610573+1843457+0,246104624610563+1843173+0,1,
131,131,,,246103224610411+1843458+0,246103224610341+1843175+0,1,
131,131,,,246103224610413+1843458+0,246103224610343+1843175+0,1,
131,131,,,246103224610412+1843458+0,246103924610402+1843175+0,1,
131,131,,,246100424610061+1843459+0,246100424610051+1843189+0,1,
131,131,,,246103224610435+1843459+0,246103924610435+1843190+0,1,
131,131,,,246104624610573+1843459+0,246104624610563+1843189+0,1,
131,131,,,246106724610851+1843459+0,246106724610841+1843189+0,1,
131,131,,,246109524611763+1843459+0,246109524611753+1843189+0,1,
131,131,,,246099224609945+1843465+0,246099424610015+1843215+0,1,
131,131,,,246101124610295+1843465+0,246101524611765+1843215+0,1,
131,131,,,246106724610851+1843465+0,246106724610841+1843214+0,1,
131,131,,,246106724610852+1843465+0,246106724610842+1843214+0,1,
131,131,,,246103924610411+1843466+0,246103924610411+1843217+0,1,
131,131,,,246099724610013+1843467+0,246099724610003+1843232+0,1,
131,131,,,246101124610295+1843467+0,246101524611765+1843233+0,1,
131,131,,,246103224610432+1843467+0,246103224610342+1843232+0,1,
131,131,,,246103224610431+1843467+0,246103924610401+1843232+0,1,
131,131,,,246109524611761+1843467+0,246109524611751+1843232+0,1,
131,131,,,246109524611763+1843467+0,246109524611753+1843232+0,1,
131,131,,,246106124610633+1843477+0,246106124610633+1842996+0,1,
131,131,,,246106724610844+1843477+0,246106724610844+1842996+0,1,
131,131,,,246108924610912+1843477+0,246108924610912+1842996+0,1,
131,131,,,246108924610914+1843477+0,246108924610914+1842996+0,1,
131,131,,,246103224610332+1843480+0,246103224610402+1842999+0,1,
140,140,,,246108824610936+1857179+0,246108824610936+1856225+0,1,
140,140,,,246101024610527+1857181+0,246101724610177+1856224+0,1,
140,140,,,246101024610527+1857181+0,246102424610527+1856222+0,1,
140,140,,,246108724610877+1857182+0,246108724610877+1856226+0,1,
140,140,,,246100924610306+1857197+0,246100924610096+1856344+0,1,
140,140,,,246106624610807+1857198+0,246106624610807+1856345+0,1,
140,140,,,246110024611776+1857214+0,246110024611776+1856476+0,1,
140,140,,,246105924610597+1857230+0,246105924610597+1856611+0,1,
140,140,,,246108724610877+1857230+0,246108724610877+1856611+0,1,
140,140,,,246106024610656+1857231+0,246106024610656+1856609+0,1,
140,140,,,246106624610807+1857233+0,246106624610807+1856605+0,1,
140,140,,,246099524609956+1857244+0,246099524609956+1856730+0,1,
140,140,,,246106624610807+1857251+0,246106624610807+1856737+0,1,
140,140,,,246103524610444+1857252+0,246103524610444+1856740+0,1,
140,140,,,246103524610446+1857252+0,246103524610446+1856740+0,1,
140,140,,,246105124610866+1857252+0,246105124610586+1856740+0,1,
140,140,,,246105124610866+1857252+0,246107224610866+1856740+0,1,
140,140,,,246110024611776+1857271+0,246110024611776+1856831+0,1,
140,140,,,246108724610877+1857272+0,246108724610877+1856832+0,1,
140,140,,,246099724610013+1843485+1,246099724610003+1843039+1,1,
140,140,,,246101124610291+1843485+1,246101124610281+1843039+1,1,
140,140,,,246106124610644+1843485+1,246106124610634+1843039+1,1,
140,140,,,246099724610014+1843488+1,246099724610004+1843073+1,1,
140,140,,,246100424610063+1843488+1,246100624610063+1843075+1,1,
140,140,,,246101124610291+1843488+1,246101124610281+1843073+1,1,
140,140,,,246101124610294+1843488+1,246101124610284+1843073+1,1,
140,140,,,246103224610431+1843488+1,246103224610401+1843076+1,1,
140,140,,,246104624610571+1843488+1,246104624610561+1843073+1,1,
140,140,,,246106724610851+1843488+1,246106724610841+1843073+1,1,
140,140,,,246109524611764+1843488+1,246109524611754+1843073+1,1,
140,140,,,246099724610013+1843490+1,246099724610003+1843104+1,1,
140,140,,,246100424610062+1843490+1,246100424610052+1843104+1,1,
140,140,,,246100424610063+1843490+1,246100624610063+1843105+1,1,
140,140,,,246101124610294+1843490+1,246101124610284+1843104+1,1,
140,140,,,246103224610431+1843490+1,246103224610361+1843105+1,1,
140,140,,,246103224610432+1843490+1,246103224610362+1843105+1,1,
140,140,,,246103224610433+1843490+1,246103224610363+1843105+1,1,
140,140,,,246103224610431+1843490+1,246103924610431+1843105+1,1,
140,140,,,246104624610573+1843490+1,246104624610563+1843104+1,1,
140,140,,,246101124610295+1843493+0,246101524611765+1843143+0,1,
140,140,,,246103224610431+1843493+0,246103924610401+1843144+0,1,
140,140,,,246106724610854+1843493+0,246106724610844+1843142+0,1,
140,140,,,246109524611765+1843493+0,246101524611765+1843143+0,1,
140,140,,,246103224610431+1843495+0,246103924610431+1843168+0,1,
140,140,,,246103224610435+1843495+0,246103924610435+1843168+0,1,
140,140,,,246104624610575+1843495+0,246105024611765+1843168+0,1,
140,140,,,246099724610015+1843496+0,246099424610015+1843186+0,1,
140,140,,,246106124610643+1843496+0,246106124610633+1843185+0,1,
140,140,,,246106124610645+1843496+0,246101524611765+1843186+0,1,
140,140,,,246099224609945+1843497+0,246099424610015+1843206+0,1,
140,140,,,246099724610011+1843497+0,246099724610001+1843205+0,1,
140,140,,,246099724610013+1843497+0,246099724610003+1843205+0,1,
140,140,,,246104624610575+1843497+0,246101524611765+1843206+0,1,
140,140,,,246106724610854+1843497+0,246106724610844+1843205+0,1,
140,140,,,246109524611761+1843497+0,246109524611751+1843205+0,1,
140,140,,,246109524611763+1843497+0,246109524611753+1843205+0,1,
140,140,,,246099224609943+1843499+0,246099224609933+1843227+0,1,
140,140,,,246099224609945+1843499+0,246099424610015+1843228+0,1,
140,140,,,246099724610014+1843499+0,246099724610004+1843227+0,1,
140,140,,,246099724610015+1843499+0,246099424610015+1843228+0,1,
140,140,,,246106124610643+1843499+0,246106124610633+1843227+0,1,
140,140,,,246106724610852+1843499+0,246106724610842+1843227+0,1,
140,140,,,246109524611761+1843499+0,246109524611751+1843227+0,1,
140,140,,,246099224609944+1843500+0,246099224609934+1843251+0,1,
140,140,,,246099724610013+1843500+0,246099724610003+1843251+0,1,
140,140,,,246100424610061+1843500+0,246100424610051+1843251+0,1,
140,140,,,246103224610432+1843500+0,246103924610402+1843253+0,1,
140,140,,,246108924610923+1843500+0,246108924610913+1843251+0,1,
140,140,,,246108924610924+1843500+0,246108924610914+1843251+0,1,
140,140,,,246100424610061+1843502+0,246100424610051+1843263+0,1,
140,140,,,246104624610573+1843502+0,246104624610563+1843263+0,1,
140,140,,,246106124610642+1843502+0,246106124610632+1843263+0,1,
140,140,,,246106724610851+1843502+0,246106724610841+1843263+0,1,
140,140,,,246109524611764+1843502+0,246109524611754+1843263+0,1,
140,140,,,246099724610012+1843503+0,246099724610002+1843273+0,1,
140,140,,,246099724610015+1843503+0,246099424610015+1843274+0,1,
140,140,,,246100424610063+1843503+0,246100624610063+1843275+0,1,
140,140,,,246101124610295+1843503+0,246101524611765+1843274+0,1,
140,140,,,246104624610572+1843503+0,246104624610562+1843273+0,1,
140,140,,,246104624610574+1843503+0,246104624610564+1843273+0,1,
140,140,,,246108924610922+1843503+0,246108924610912+1843273+0,1,
140,140,,,246108924610924+1843503+0,246108924610914+1843273+0,1,
140,140,,,246108924610925+1843503+0,246101524611765+1843274+0,1,
140,140,,,246109524611764+1843503+0,246109524611754+1843273+0,1,
140,140,,,246099224609943+1843504+0,246099224609933+1842996+0,1,
140,140,,,246106124610642+1843504+0,246106124610632+1842996+0,1,
140,140,,,246106724610854+1843504+0,246106724610844+1842996+0,1,
140,140,,,246109524611764+1843504+0,246109524611754+1842996+0,1,
140,140,,,246100324610037+1857177+0,246100324610037+1856218+0,1,
140,140,,,246103524610444+1857179+0,246103524610444+1856225+0,1,
140,140,,,246107224610866+1857179+0,246107224610866+1856225+0,1,
140,140,,,246100924610306+1857180+0,246102324610306+1856221+0,1,
140,140,,,246099624609967+1857192+0,246099624609967+1856339+0,1,
140,140,,,246105124610586+1857196+0,246105124610586+1856348+0,1,
140,140,,,246100924610306+1857197+0,246102324610306+1856344+0,1,
140,140,,,246101024610527+1857198+0,246102424610527+1856345+0,1,
140,140,,,246108724610877+1857213+0,246108724610877+1856477+0,1,
140,140,,,246103524610444+1857214+0,246103524610444+1856476+0,1,
140,140,,,246100324610037+1857229+0,246100324610037+1856601+0,1,
140,140,,,246100924610306+1857232+0,246102324610306+1856604+0,1,
140,140,,,246099624609967+1857245+0,246099624609967+1856731+0,1,
140,140,,,246100324610037+1857247+0,246100324610037+1856733+0,1,
140,140,,,246108824610936+1857252+0,246108824610936+1856740+0,1,
140,140,,,246101024610527+1857270+0,246101724610177+1856830+0,1,
140,140,,,246099724610012+1843485+1,246099724610002+1843039+1,1,
140,140,,,246099724610015+1843485+1,246099424610015+1843040+1,1,
140,140,,,246100424610061+1843485+1,246100424610051+1843039+1,1,
140,140,,,246101124610293+1843485+1,246101124610283+1843039+1,1,
140,140,,,246103224610431+1843485+1,246103924610431+1843040+1,1,
140,140,,,246106124610645+1843485+1,246105024611765+1843040+1,1,
140,140,,,246106724610853+1843485+1,246106724610843+1843039+1,1,
140,140,,,246106724610854+1843485+1,246106724610844+1843039+1,1,
140,140,,,246099224609944+1843488+1,246099224609934+1843073+1,1,
140,140,,,246099724610013+1843488+1,246099724610003+1843073+1,1,
140,140,,,246103224610432+1843488+1,246103224610402+1843076+1,1,
140,140,,,246103224610435+1843488+1,246101524611765+1843074+1,1,
140,140,,,246108924610922+1843488+1,246108924610912+1843073+1,1,
140,140,,,246109524611763+1843488+1,246109524611753+1843073+1,1,
140,140,,,246099224609943+1843490+1,246099224609933+1843104+1,1,
140,140,,,246101124610291+1843490+1,246101124610281+1843104+1,1,
140,140,,,246101124610295+1843490+1,246101524610295+1843105+1,1,
140,140,,,246099724610014+1843493+0,246099724610004+1843142+0,1,
140,140,,,246104624610571+1843493+0,246104624610561+1843142+0,1,
140,140,,,246104624610575+1843493+0,246101524611765+1843143+0,1,
140,140,,,246109524611763+1843493+0,246109524611753+1843142+0,1,
140,140,,,246099224609945+1843495+0,246099424610015+1843168+0,1,
140,140,,,246099724610014+1843495+0,246099724610004+1843167+0,1,
140,140,,,246101124610292+1843495+0,246101124610282+1843167+0,1,
140,140,,,246104624610572+1843495+0,246104624610562+1843167+0,1,
140,140,,,246106724610854+1843495+0,246106724610844+1843167+0,1,
140,140,,,246108924610923+1843495+0,246108924610913+1843167+0,1,
140,140,,,246101124610295+1843496+0,246101524611765+1843186+0,1,
140,140,,,246104624610572+1843496+0,246104624610562+1843185+0,1,
140,140,,,246106124610642+1843496+0,246106124610632+1843185+0,1,
140,140,,,246106124610644+1843496+0,246106124610634+1843185+0,1,
140,140,,,246106724610851+1843496+0,246106724610841+1843185+0,1,
140,140,,,246108924610924+1843496+0,246108924610914+1843185+0,1,
140,140,,,246109524611761+1843496+0,246109524611751+1843185+0,1,
140,140,,,246101124610291+1843497+0,246101124610281+1843205+0,1,
140,140,,,246103224610435+1843497+0,246101524611765+1843206+0,1,
140,140,,,246106124610642+1843497+0,246106124610632+1843205+0,1,
140,140,,,246106124610643+1843497+0,246106124610633+1843205+0,1,
140,140,,,246106724610852+1843497+0,246106724610842+1843205+0,1,
140,140,,,246106724610853+1843497+0,246106724610843+1843205+0,1,
140,140,,,246109524611762+1843497+0,246109524611752+1843205+0,1,
140,140,,,246100424610063+1843499+0,246100624610063+1843229+0,1,
140,140,,,246101124610294+1843499+0,246101124610284+1843227+0,1,
140,140,,,246101124610295+1843499+0,246101524611765+1843228+0,1,
140,140,,,246108924610925+1843499+0,246101524611765+1843228+0,1,
140,140,,,246099724610011+1843500+0,246099724610001+1843251+0,1,
140,140,,,246101124610291+1843500+0,246101124610281+1843251+0,1,
140,140,,,246101124610293+1843500+0,246101124610283+1843251+0,1,
140,140,,,246103224610432+1843500+0,246103224610342+1843253+0,1,
140,140,,,246103224610433+1843500+0,246104124610413+1843254+0,1,
140,140,,,246104624610572+1843500+0,246104624610562+1843251+0,1,
140,140,,,246106724610852+1843500+0,246106724610842+1843251+0,1,
140,140,,,246099724610011+1843502+0,246099724610001+1843263+0,1,
